2.034959e-02 4.940523e-02 8.018213e-02 1.120936e-01 1.444753e-01 1.766822e-01 2.081484e-01 2.384111e-01 2.671117e-01 2.939832e-01 3.188352e-01 3.415366e-01 3.620022e-01 3.802842e-01 4.015599e-01 4.194204e-01 4.338822e-01 4.449763e-01 4.527414e-01 4.572201e-01 4.584552e-01 4.564883e-01 4.513585e-01 4.431015e-01 4.317491e-01 4.212602e-01 4.106765e-01 3.980896e-01 3.835378e-01 3.670619e-01 3.487063e-01 3.285202e-01 3.065585e-01 2.828832e-01 2.575660e-01 2.306891e-01 2.023487e-01 1.798311e-01 1.611823e-01 1.418149e-01 1.217980e-01 1.012051e-01 8.011275e-02 5.860091e-02 3.675210e-02 1.465076e-02 
1.751419e-02 4.555618e-02 7.508423e-02 1.056044e-01 1.365458e-01 1.673400e-01 1.974744e-01 2.265181e-01 2.541274e-01 2.800390e-01 3.040590e-01 3.260492e-01 3.459154e-01 3.635971e-01 3.796913e-01 3.970245e-01 4.110846e-01 4.218885e-01 4.294637e-01 4.338433e-01 4.350626e-01 4.331577e-01 4.281631e-01 4.201115e-01 4.125622e-01 4.042900e-01 3.940263e-01 3.818071e-01 3.676709e-01 3.516592e-01 3.338172e-01 3.141950e-01 2.928485e-01 2.698411e-01 2.452451e-01 2.191435e-01 1.916323e-01 1.708133e-01 1.526407e-01 1.337638e-01 1.142497e-01 9.416935e-02 7.359662e-02 5.260840e-02 3.128391e-02 9.704062e-03 
1.435317e-02 4.145682e-02 6.984198e-02 9.908864e-02 1.287034e-01 1.581846e-01 1.870689e-01 2.149567e-01 2.415213e-01 2.665058e-01 2.897158e-01 3.110082e-01 3.302821e-01 3.474694e-01 3.625271e-01 3.754314e-01 3.889188e-01 3.994230e-01 4.067981e-01 4.110682e-01 4.122618e-01 4.104093e-01 4.057548e-01 4.017324e-01 3.957005e-01 3.876907e-01 3.777368e-01 3.658745e-01 3.521425e-01 3.365826e-01 3.192406e-01 3.001672e-01 2.794193e-01 2.570609e-01 2.331648e-01 2.078142e-01 1.811047e-01 1.619131e-01 1.442019e-01 1.258001e-01 1.067728e-01 8.718842e-02 6.711832e-02 4.663646e-02 2.581893e-02 4.743271e-03 
1.091088e-02 3.713970e-02 6.447208e-02 9.254719e-02 1.209362e-01 1.491953e-01 1.769057e-01 2.036984e-01 2.292646e-01 2.533558e-01 2.757791e-01 2.963890e-01 3.150797e-01 3.317767e-01 3.464308e-01 3.590119e-01 3.695048e-01 3.779057e-01 3.847247e-01 3.888765e-01 3.906362e-01 3.907760e-01 3.889001e-01 3.850348e-01 3.792085e-01 3.714517e-01 3.617976e-01 3.502816e-01 3.369423e-01 3.218217e-01 3.049660e-01 2.864266e-01 2.662605e-01 2.445324e-01 2.213152e-01 1.966920e-01 1.707573e-01 1.531276e-01 1.358637e-01 1.179222e-01 9.936621e-02 8.026195e-02 6.067823e-02 4.068625e-02 2.035911e-02 -2.288029e-04 
7.225228e-03 3.263358e-02 5.899045e-02 8.598280e-02 1.132357e-01 1.403551e-01 1.669627e-01 1.927185e-01 2.173316e-01 2.405635e-01 2.622246e-01 2.821688e-01 3.002868e-01 3.164995e-01 3.307521e-01 3.430093e-01 3.532506e-01 3.614675e-01 3.676604e-01 3.718370e-01 3.740105e-01 3.741984e-01 3.724220e-01 3.687054e-01 3.630758e-01 3.555627e-01 3.461984e-01 3.350181e-01 3.220601e-01 3.073666e-01 2.909838e-01 2.729633e-01 2.533626e-01 2.322464e-01 2.096874e-01 1.857683e-01 1.605826e-01 1.444543e-01 1.276238e-01 1.101283e-01 9.202892e-02 7.338958e-02 5.427671e-02 3.475887e-02 1.490633e-02 -5.209529e-03 
3.328735e-03 2.796375e-02 5.341198e-02 7.939928e-02 1.055957e-01 1.316504e-01 1.572212e-01 1.819950e-01 2.056992e-01 2.281058e-01 2.490299e-01 2.683261e-01 2.858833e-01 3.016188e-01 3.154736e-01 3.274075e-01 3.373958e-01 3.454254e-01 3.514930e-01 3.556027e-01 3.577646e-01 3.579938e-01 3.563093e-01 3.527335e-01 3.472920e-01 3.400135e-01 3.309294e-01 3.200744e-01 3.074865e-01 2.932077e-01 2.772845e-01 2.597682e-01 2.407166e-01 2.201940e-01 1.982731e-01 1.750355e-01 1.515911e-01 1.358905e-01 1.194803e-01 1.024170e-01 8.476001e-02 6.657099e-02 4.791409e-02 2.885535e-02 9.462311e-03 -1.019645e-02 
-7.506213e-04 2.315246e-02 4.775043e-02 7.280101e-02 9.801211e-02 1.230701e-01 1.476651e-01 1.715089e-01 1.943468e-01 2.159615e-01 2.361740e-01 2.548409e-01 2.718502e-01 2.871169e-01 3.005784e-01 3.121909e-01 3.219255e-01 3.297656e-01 3.357042e-01 3.397423e-01 3.418871e-01 3.421511e-01 3.405514e-01 3.371088e-01 3.318473e-01 3.247945e-01 3.159810e-01 3.054410e-01 2.932122e-01 2.793361e-01 2.638591e-01 2.468325e-01 2.283138e-01 2.083670e-01 1.870643e-01 1.644862e-01 1.427402e-01 1.274339e-01 1.114312e-01 9.478693e-02 7.755859e-02 5.980589e-02 4.159070e-02 2.297663e-02 4.028693e-03 -1.518725e-02 
-4.988673e-03 1.821927e-02 4.201835e-02 6.619269e-02 9.048210e-02 1.146052e-01 1.382807e-01 1.612435e-01 1.832558e-01 2.041114e-01 2.236379e-01 2.416946e-01 2.581696e-01 2.729766e-01 2.860506e-01 2.973443e-01 3.068258e-01 3.144749e-01 3.202816e-01 3.242439e-01 3.263665e-01 3.266595e-01 3.251381e-01 3.218212e-01 3.167318e-01 3.098961e-01 3.013440e-01 2.911090e-01 2.792281e-01 2.657428e-01 2.506990e-01 2.341478e-01 2.161461e-01 1.967577e-01 1.760538e-01 1.541138e-01 1.340062e-01 1.190822e-01 1.034746e-01 8.723660e-02 7.042381e-02 5.309398e-02 3.530681e-02 1.712364e-02 -1.393002e-03 -2.017979e-02 
-9.364472e-03 1.318135e-02 3.622714e-02 5.957904e-02 8.300391e-02 1.062483e-01 1.290563e-01 1.511841e-01 1.724096e-01 1.925381e-01 2.114038e-01 2.288696e-01 2.448247e-01 2.591821e-01 2.718748e-01 2.828534e-01 2.920829e-01 2.995404e-01 3.052130e-01 3.090961e-01 3.111919e-01 3.115085e-01 3.100591e-01 3.068611e-01 3.019360e-01 2.953092e-01 2.870094e-01 2.770694e-01 2.655259e-01 2.524196e-01 2.377961e-01 2.217061e-01 2.042060e-01 1.853588e-01 1.652347e-01 1.439119e-01 1.253863e-01 1.108332e-01 9.560880e-02 7.976475e-02 6.335485e-02 4.643496e-02 2.906271e-02 1.129720e-02 -6.801347e-03 -2.517204e-02 
-1.385979e-02 8.053839e-03 3.038711e-02 5.296468e-02 7.557650e-02 9.799335e-02 1.199820e-01 1.413177e-01 1.617936e-01 1.812257e-01 1.994555e-01 2.163498e-01 2.317997e-01 2.457180e-01 2.580367e-01 2.687044e-01 2.776839e-01 2.849497e-01 2.904866e-01 2.942875e-01 2.963525e-01 2.966878e-01 2.953046e-01 2.922189e-01 2.874509e-01 2.810247e-01 2.729684e-01 2.633139e-01 2.520971e-01 2.393583e-01 2.251425e-01 2.094998e-01 1.924860e-01 1.741633e-01 1.546007e-01 1.338749e-01 1.168780e-01 1.026847e-01 8.783208e-02 7.237011e-02 5.635094e-02 3.982856e-02 2.285861e-02 5.498092e-03 -1.219501e-02 -3.016211e-02 
